# id	name	description	rgb
35909	Decorated Rebel Soldier	White Sands Fortress	A9E89C
35910	Rebel Private	White Sands Fortress	A9E89C
35911	Court Guard	White Sands Fortress	A9E89C
35912	Guard	White Sands Fortress	A9E89C
35913	Power Control Unit	Control Room	A9E89C
35914	Dwarven Gunnery Sergeant		A9E89C
35915	Guard Captain	Guard	A9E89C
35916	Guard	Guard	A9E89C
35917	Guard	Guard	A9E89C
35918	Support Unit Captain	Support Unit	A9E89C
35919	Wizard	Support Unit	A9E89C
35920	Healer	Support Unit	A9E89C
35921	Archer Captain	Archer	A9E89C
35922	Archer	Archer	A9E89C
35923	Ballista	White Sands Fortress	A9E89C
35924	Mercenary Captain		A9E89C
35925	Mercenary Private		A9E89C
35926	Flagpole		A9E89C
35927	Foreman	Borderland Fortress	A9E89C
35928	Suspicious Merchant	Borderland Fortress	A9E89C
35929	Guard Captain	Borderland Fortress	A9E89C
35930	Archer Captain	Borderland Fortress	A9E89C
35931	General	Borderland Fortress	A9E89C
35932	Support Unit Captain	Borderland Fortress	A9E89C
35933	Engineering Manager	Borderland Fortress	A9E89C
35934	Logistics Officer	Borderland Fortress	A9E89C
35935	Supply Box		A9E89C
35936	Detention Camp Warden	Borderland Fortress	A9E89C
35937	Doorman		A9E89C
35938	Doorman		A9E89C
35939	Doorman		A9E89C
35940	Rebel Commander	Borderland Fortress	A9E89C
35941	Decorated Rebel Soldier	Borderland Fortress	A9E89C
35942	Rebel Private	Borderland Fortress	A9E89C
35943	Court Guard	Borderland Fortress	A9E89C
35944	Guard	Borderland Fortress	A9E89C
35945	Main Machine	Control Room	A9E89C
35946	Backup Power Unit	Control Room	A9E89C
35947	Control Unit	Control Room	A9E89C
35948	Power Control Unit	Control Room	A9E89C
35949	Dwarven Gunnery Sergeant		A9E89C
35950	Scout Golem	Control Room	A9E89C
35951	Guard Captain	Guard	A9E89C
35952	Guard	Guard	A9E89C
35953	Guard	Guard	A9E89C
35954	Support Unit Captain	Support Unit	A9E89C
35955	Wizard	Support Unit	A9E89C
35956	Healer	Support Unit	A9E89C
35957	Archer Captain	Archer	A9E89C
35958	Archer	Archer	A9E89C
35959	General	Officer's Barracks	A9E89C
35960	"Minister "	Officer's Barracks	A9E89C
35961	Ballista	Borderland Fortress	A9E89C
35962	Mercenary Captain		A9E89C
35963	Mercenary Private		A9E89C
35964	Flagpole		A9E89C
35965	Foreman	Swamp Fortress	A9E89C
35966	Suspicious Merchant	Swamp Fortress	A9E89C
35967	Guard Captain	Swamp Fortress	A9E89C
35968	Archer Captain	Swamp Fortress	A9E89C
35969	General	Swamp Fortress	A9E89C
35970	Support Unit Captain	Swamp Fortress	A9E89C
35971	Engineering Manager	Swamp Fortress	A9E89C
35972	Logistics Officer	Swamp Fortress	A9E89C
35973	Supply Box		A9E89C
35974	Detention Camp Warden	Swamp Fortress	A9E89C
35975	Doorman		A9E89C
35976	Doorman		A9E89C
35977	Doorman		A9E89C
35978	Rebel Commander	Swamp Fortress	A9E89C
35979	Decorated Rebel Soldier	Swamp Fortress	A9E89C
35980	Rebel Private	Swamp Fortress	A9E89C
35981	Court Guard	Swamp Fortress	A9E89C
35982	Guard	Swamp Fortress	A9E89C
35983	Main Machine	Control Room	A9E89C
35984	Backup Power Unit	Control Room	A9E89C
35985	Control Unit	Control Room	A9E89C
35986	Power Control Unit	Control Room	A9E89C
35987	Dwarven Gunnery Sergeant		A9E89C
35988	Scout Golem	Control Room	A9E89C
35989	Guard Captain	Guard	A9E89C
35990	Guard	Guard	A9E89C
35991	Guard	Guard	A9E89C
35992	Support Unit Captain	Support Unit	A9E89C
35993	Wizard	Support Unit	A9E89C
35994	Healer	Support Unit	A9E89C
35995	Archer Captain	Archer	A9E89C
35996	Archer	Archer	A9E89C
35997	General	Officer's Barracks	A9E89C
35998	"Minister "	Officer's Barracks	A9E89C
35999	Ballista	Swamp Fortress	A9E89C
36000	Mercenary Captain		A9E89C
36001	Mercenary Private		A9E89C
36002	Flagpole		A9E89C
36003	Foreman	Archaic Fortress	A9E89C
36004	Suspicious Merchant	Archaic Fortress	A9E89C
36005	Guard Captain	Archaic Fortress	A9E89C
36006	Archer Captain	Archaic Fortress	A9E89C
36007	Support Unit Captain	Archaic Fortress	A9E89C
36008	Engineering Manager	Archaic Fortress	A9E89C
36009	Logistics Officer	Archaic Fortress	A9E89C
36010	Supply Box		A9E89C
36011	Detention Camp Warden	Archaic Fortress	A9E89C
36012	Doorman		A9E89C
36013	Doorman		A9E89C
36014	Doorman		A9E89C
36015	Rebel Commander	Archaic Fortress	A9E89C
36016	Decorated Rebel Soldier	Archaic Fortress	A9E89C
36017	Rebel Private	Archaic Fortress	A9E89C
36018	Court Guard	Archaic Fortress	A9E89C
36019	Guard	Archaic Fortress	A9E89C
36020	Power Control Unit	Control Room	A9E89C
36021	Dwarven Gunnery Sergeant		A9E89C
36022	Guard Captain	Guard	A9E89C
36023	Guard	Guard	A9E89C
36024	Guard	Guard	A9E89C
36025	Support Unit Captain	Support Unit	A9E89C
36026	Wizard	Support Unit	A9E89C
36027	Healer	Support Unit	A9E89C
36028	Archer Captain	Archer	A9E89C
36029	Archer	Archer	A9E89C
36030	Ballista	Archaic Fortress	A9E89C
36031	Mercenary Captain		A9E89C
36032	Mercenary Private		A9E89C
36033	Flagpole		A9E89C
36034	Foreman	Floran Fortress	A9E89C
36035	Suspicious Merchant	Floran Fortress	A9E89C
36036	Guard Captain	Floran Fortress	A9E89C
36037	Archer Captain	Floran Fortress	A9E89C
36038	General	Floran Fortress	A9E89C
36039	Support Unit Captain	Floran Fortress	A9E89C
36040	Engineering Manager	Floran Fortress	A9E89C
36041	Logistics Officer	Floran Fortress	A9E89C
36042	Supply Box		A9E89C
36043	Detention Camp Warden	Floran Fortress	A9E89C
36044	Doorman		A9E89C
36045	Doorman		A9E89C
36046	Doorman		A9E89C
36047	Rebel Commander	Floran Fortress	A9E89C
36048	Decorated Rebel Soldier	Floran Fortress	A9E89C
36049	Rebel Private	Floran Fortress	A9E89C
36050	Court Guard	Floran Fortress	A9E89C
36051	Guard	Floran Fortress	A9E89C
36052	Main Machine	Control Room	A9E89C
36053	Backup Power Unit	Control Room	A9E89C
36054	Control Unit	Control Room	A9E89C
36055	Power Control Unit	Control Room	A9E89C
36056	Dwarven Gunnery Sergeant		A9E89C
36057	Scout Golem	Control Room	A9E89C
36058	Guard Captain	Guard	A9E89C
36059	Guard	Guard	A9E89C
36060	Guard	Guard	A9E89C
36061	Support Unit Captain	Support Unit	A9E89C
36062	Wizard	Support Unit	A9E89C
36063	Healer	Support Unit	A9E89C
36064	Archer Captain	Archer	A9E89C
36065	Archer	Archer	A9E89C
36066	General	Officer's Barracks	A9E89C
36067	Minister	Officer's Barracks	A9E89C
36068	Ballista	Floran Fortress	A9E89C
36069	Mercenary Captain		A9E89C
36070	Mercenary Private		A9E89C
36071	Flagpole		A9E89C
36072	Foreman	Cloud Mountain	A9E89C
36073	Suspicious Merchant	Cloud Mountain	A9E89C
36074	Guard Captain	Cloud Mountain	A9E89C
36075	Archer Captain	Cloud Mountain	A9E89C
36076	General	Cloud Mountain	A9E89C
36077	Support Unit Captain	Cloud Mountain	A9E89C
36078	Engineering Manager	Cloud Mountain	A9E89C
36079	Logistics Officer	Cloud Mountain	A9E89C
36080	Supply Box		A9E89C
36081	Detention Camp Warden	Cloud Mountain	A9E89C
36082	Doorman		A9E89C
36083	Doorman		A9E89C
36084	Doorman		A9E89C
36085	Rebel Commander	Cloud Mountain	A9E89C
36086	Decorated Rebel Soldier	Cloud Mountain	A9E89C
36087	Rebel Private	Cloud Mountain	A9E89C
36088	Court Guard	Cloud Mountain	A9E89C
36089	Guard	Cloud Mountain	A9E89C
36090	Main Machine	Control Room	A9E89C
36091	Backup Power Unit	Control Room	A9E89C
36092	Control Unit	Control Room	A9E89C
36093	Power Control Unit	Control Room	A9E89C
36094	Dwarven Gunnery Sergeant		A9E89C
36095	Scout Golem	Control Room	A9E89C
36096	Guard Captain	Guard	A9E89C
36097	Guard	Guard	A9E89C
36098	Guard	Guard	A9E89C
36099	Support Unit Captain	Support Unit	A9E89C
36100	Wizard	Support Unit	A9E89C
36101	Healer	Support Unit	A9E89C
36102	Archer Captain	Archer	A9E89C
36103	Archer	Archer	A9E89C
36104	General	Officer's Barracks	A9E89C
36105	Minister	Officer's Barracks	A9E89C
36106	Ballista	Cloud Mountain	A9E89C
36107	Mercenary Captain		A9E89C
36108	Mercenary Private		A9E89C
36109	Flagpole		A9E89C
36110	Foreman	Tanor Fortress	A9E89C
36111	Suspicious Merchant	Tanor Fortress	A9E89C
36112	Guard Captain	Tanor Fortress	A9E89C
36113	Archer Captain	Tanor Fortress	A9E89C
36114	Support Unit Captain	Tanor Fortress	A9E89C
36115	Engineering Manager	Tanor Fortress	A9E89C
36116	Logistics Officer	Tanor Fortress	A9E89C
36117	Supply Box		A9E89C
36118	Detention Camp Warden	Tanor Fortress	A9E89C
36119	Doorman		A9E89C
36120	Doorman		A9E89C
36121	Doorman		A9E89C
36122	Rebel Commander	Tanor Fortress	A9E89C
36123	Decorated Rebel Soldier	Tanor Fortress	A9E89C
36124	Rebel Private	Tanor Fortress	A9E89C
36125	Court Guard	Tanor Fortress	A9E89C
36126	Guard	Tanor Fortress	A9E89C
36127	Power Control Unit	Control Room	A9E89C
36128	Dwarven Gunnery Sergeant		A9E89C
36129	Guard Captain	Guard	A9E89C
36130	Guard	Guard	A9E89C
36131	Guard	Guard	A9E89C
36132	Support Unit Captain	Support Unit	A9E89C
36133	Wizard	Support Unit	A9E89C
36134	Healer	Support Unit	A9E89C
36135	Archer Captain	Archer	A9E89C
36136	Archer	Archer	A9E89C
36137	Ballista	Tanor Fortress	A9E89C
36138	Mercenary Captain		A9E89C
36139	Mercenary Private		A9E89C
36140	Flagpole		A9E89C
36141	Foreman	Dragonspine Fortress	A9E89C
36142	Suspicious Merchant	Dragonspine Fortress	A9E89C
36143	Guard Captain	Dragonspine Fortress	A9E89C
36144	Archer Captain	Dragonspine Fortress	A9E89C
36145	Support Unit Captain	Dragonspine Fortress	A9E89C
36146	Engineering Manager	Dragonspine Fortress	A9E89C
36147	Logistics Officer	Dragonspine Fortress	A9E89C
36148	Supply Box		A9E89C
36149	Detention Camp Warden	Dragonspine Fortress	A9E89C
36150	Doorman		A9E89C
36151	Doorman		A9E89C
36152	Doorman		A9E89C
36153	Rebel Commander	Dragonspine Fortress	A9E89C
36154	Decorated Rebel Soldier	Dragonspine Fortress	A9E89C
36155	Rebel Private	Dragonspine Fortress	A9E89C
36156	Court Guard	Dragonspine Fortress	A9E89C
36157	Guard	Dragonspine Fortress	A9E89C
36158	Power Control Unit	Control Room	A9E89C
36159	Dwarven Gunnery Sergeant		A9E89C
36160	Guard Captain	Guard	A9E89C
36161	Guard	Guard	A9E89C
36162	Guard	Guard	A9E89C
36163	Support Unit Captain	Support Unit	A9E89C
36164	Wizard	Support Unit	A9E89C
36165	Healer	Support Unit	A9E89C
36166	Archer Captain	Archer	A9E89C
36167	Archer	Archer	A9E89C
36168	Ballista	Dragonspine Fortress	A9E89C
36169	Mercenary Captain		A9E89C
36170	Mercenary Private		A9E89C
36171	Flagpole		A9E89C
36172	Foreman	Antharas' Fortress	A9E89C
36173	Suspicious Merchant	Antharas' Fortress	A9E89C
36174	Guard Captain	Antharas' Fortress	A9E89C
36175	Archer Captain	Antharas' Fortress	A9E89C
36176	General	Antharas' Fortress	A9E89C
36177	Support Unit Captain	Antharas' Fortress	A9E89C
36178	Engineering Manager	Antharas' Fortress	A9E89C
36179	Logistics Officer	Antharas' Fortress	A9E89C
36180	Supply Box		A9E89C
36181	Detention Camp Warden	Antharas' Fortress	A9E89C
36182	Doorman		A9E89C
36183	Doorman		A9E89C
36184	Doorman		A9E89C
36185	Rebel Commander	Antharas' Fortress	A9E89C
36186	Decorated Rebel Soldier	Antharas' Fortress	A9E89C
36187	Rebel Private	Antharas' Fortress	A9E89C
36188	Court Guard	Antharas' Fortress	A9E89C
36189	Guard	Antharas' Fortress	A9E89C
36190	Main Machine	Control Room	A9E89C
36191	Backup Power Unit	Control Room	A9E89C
36192	Control Unit	Control Room	A9E89C
36193	Power Control Unit	Control Room	A9E89C
36194	Dwarven Gunnery Sergeant		A9E89C
36195	Scout Golem	Control Room	A9E89C
36196	Guard Captain	Guard	A9E89C
36197	Guard	Guard	A9E89C
36198	Guard	Guard	A9E89C
36199	Support Unit Captain	Support Unit	A9E89C
36200	Wizard	Support Unit	A9E89C
36201	Healer	Support Unit	A9E89C
36202	Archer Captain	Archer	A9E89C
36203	Archer	Archer	A9E89C
36204	General	Officer's Barracks	A9E89C
36205	Minister	Officer's Barracks	A9E89C
36206	Ballista	Antharas' Fortress	A9E89C
36207	Mercenary Captain		A9E89C
36208	Mercenary Private		A9E89C
36209	Flagpole		A9E89C
36210	Foreman	Western Fortress	A9E89C
36211	Suspicious Merchant	Western Fortress	A9E89C
36212	Guard Captain	Western Fortress	A9E89C
36213	Archer Captain	Western Fortress	A9E89C
36214	General	Western Fortress	A9E89C
36215	Support Unit Captain	Western Fortress	A9E89C
36216	Engineering Manager	Western Fortress	A9E89C
36217	Logistics Officer	Western Fortress	A9E89C
36218	Supply Box		A9E89C
36219	Detention Camp Warden	Western Fortress	A9E89C
36220	Doorman		A9E89C
36221	Doorman		A9E89C
36222	Doorman		A9E89C
36223	Rebel Commander	Western Fortress	A9E89C
36224	Decorated Rebel Soldier	Western Fortress	A9E89C
36225	Rebel Private	Western Fortress	A9E89C
36226	Court Guard	Western Fortress	A9E89C
36227	Guard	Western Fortress	A9E89C
36228	Main Machine	Control Room	A9E89C
36229	Backup Power Unit	Control Room	A9E89C
36230	Control Unit	Control Room	A9E89C
36231	Power Control Unit	Control Room	A9E89C
36232	Dwarven Gunnery Sergeant		A9E89C
36233	Scout Golem	Control Room	A9E89C
36234	Guard Captain	Guard	A9E89C
36235	Guard	Guard	A9E89C
36236	Guard	Guard	A9E89C
36237	Support Unit Captain	Support Unit	A9E89C
36238	Wizard	Support Unit	A9E89C
36239	Healer	Support Unit	A9E89C
36240	Archer Captain	Archer	A9E89C
36241	Archer	Archer	A9E89C
36242	General	Officer's Barracks	A9E89C
36243	"Minister "	Officer's Barracks	A9E89C
36244	Ballista	Western Fortress	A9E89C
36245	Mercenary Captain		A9E89C
36246	Mercenary Private		A9E89C
36247	Flagpole		A9E89C
36248	Foreman	Hunter's Fortress	A9E89C
36249	Suspicious Merchant	Hunter's Fortress	A9E89C
36250	Guard Captain	Hunter's Fortress	A9E89C
36251	Archer Captain	Hunter's Fortress	A9E89C
36252	General	Hunter's Fortress	A9E89C
36253	Support Unit Captain	Hunter's Fortress	A9E89C
36254	Engineering Manager	Hunter's Fortress	A9E89C
36255	Logistics Officer	Hunter's Fortress	A9E89C
36256	Supply Box		A9E89C
36257	Detention Camp Warden	Hunter's Fortress	A9E89C
36258	Doorman		A9E89C
36259	Doorman		A9E89C
36260	Doorman		A9E89C
36261	Rebel Commander	Hunter's Fortress	A9E89C
36262	Decorated Rebel Soldier	Hunter's Fortress	A9E89C
36263	Rebel Private	Hunter's Fortress	A9E89C
36264	Court Guard	Hunter's Fortress	A9E89C
36265	Guard	Hunter's Fortress	A9E89C
36266	Main Machine	Control Room	A9E89C
36267	Backup Power Unit	Control Room	A9E89C
36268	Control Unit	Control Room	A9E89C
36269	Power Control Unit	Control Room	A9E89C
36270	Dwarven Gunnery Sergeant		A9E89C
36271	Scout Golem	Control Room	A9E89C
36272	Guard Captain	Guard	A9E89C
36273	Guard	Guard	A9E89C
36274	Guard	Guard	A9E89C
36275	Support Unit Captain	Support Unit	A9E89C
36276	Wizard	Support Unit	A9E89C
36277	Healer	Support Unit	A9E89C
36278	Archer Captain	Archer	A9E89C
36279	Archer	Archer	A9E89C
36280	General	Officer's Barracks	A9E89C
36281	Minister	Officer's Barracks	A9E89C
36282	Ballista	Hunter's Fortress	A9E89C
36283	Mercenary Captain		A9E89C
36284	Mercenary Private		A9E89C
36285	Flagpole		A9E89C
36286	Foreman	Aaru Fortress	A9E89C
36287	Suspicious Merchant	Aaru Fortress	A9E89C
36288	Guard Captain	Aaru Fortress	A9E89C
36289	Archer Captain	Aaru Fortress	A9E89C
36290	Support Unit Captain	Aaru Fortress	A9E89C
36291	Engineering Manager	Aaru Fortress	A9E89C
36292	Logistics Officer	Aaru Fortress	A9E89C
36293	Supply Box		A9E89C
36294	Detention Camp Warden	Aaru Fortress	A9E89C
36295	Doorman		A9E89C
36296	Doorman		A9E89C
36297	Doorman		A9E89C
36298	Rebel Commander	Aaru Fortress	A9E89C
36299	Decorated Rebel Soldier	Aaru Fortress	A9E89C
36300	Rebel Private	Aaru Fortress	A9E89C
36301	Court Guard	Aaru Fortress	A9E89C
36302	Guard	Aaru Fortress	A9E89C
36303	Power Control Unit	Control Room	A9E89C
36304	Dwarven Gunnery Sergeant		A9E89C
36305	Guard Captain	Guard	A9E89C
36306	Guard	Guard	A9E89C
36307	Guard	Guard	A9E89C
36308	Support Unit Captain	Support Unit	A9E89C
36309	Wizard	Support Unit	A9E89C
36310	Healer	Support Unit	A9E89C
36311	Archer Captain	Archer	A9E89C
36312	Archer	Archer	A9E89C
36313	Ballista	Aaru Fortress	A9E89C
36314	Mercenary Captain		A9E89C
36315	Mercenary Private		A9E89C
36316	Flagpole		A9E89C
36317	Foreman	Demon Fortress	A9E89C
36318	Suspicious Merchant	Demon Fortress	A9E89C
36319	Guard Captain	Demon Fortress	A9E89C
36320	Archer Captain	Demon Fortress	A9E89C
36321	General	Demon Fortress	A9E89C
36322	Support Unit Captain	Demon Fortress	A9E89C
36323	Engineering Manager	Demon Fortress	A9E89C
36324	Logistics Officer	Demon Fortress	A9E89C
36325	Supply Box		A9E89C
36326	Detention Camp Warden	Demon Fortress	A9E89C
36327	Doorman		A9E89C
36328	Doorman		A9E89C
36329	Doorman		A9E89C
36330	Rebel Commander	Demon Fortress	A9E89C
36331	Decorated Rebel Soldier	Demon Fortress	A9E89C
36332	Rebel Private	Demon Fortress	A9E89C
36333	Court Guard	Demon Fortress	A9E89C
36334	Guard	Demon Fortress	A9E89C
36335	Main Machine	Control Room	A9E89C
36336	Backup Power Unit	Control Room	A9E89C
36337	Control Unit	Control Room	A9E89C
36338	Power Control Unit	Control Room	A9E89C
36339	Dwarven Gunnery Sergeant		A9E89C
36340	Scout Golem	Control Room	A9E89C
36341	Guard Captain	Guard	A9E89C
36342	Guard	Guard	A9E89C
36343	Guard	Guard	A9E89C
36344	Support Unit Captain	Support Unit	A9E89C
36345	Wizard	Support Unit	A9E89C
36346	Healer	Support Unit	A9E89C
36347	Archer Captain	Archer	A9E89C
36348	Archer	Archer	A9E89C
36349	General	Officer's Barracks	A9E89C
36350	Minister	Officer's Barracks	A9E89C
36351	Ballista	Demon Fortress	A9E89C
36352	Mercenary Captain		A9E89C
36353	Mercenary Private		A9E89C
36354	Flagpole		A9E89C
36355	Foreman	Monastic Fortress	A9E89C
36356	Suspicious Merchant	Monastic Fortress	A9E89C
36357	Guard Captain	Monastic Fortress	A9E89C
36358	Archer Captain	Monastic Fortress	A9E89C
36359	General	Monastic Fortress	A9E89C
36360	Support Unit Captain	Monastic Fortress	A9E89C
36361	Engineering Manager	Monastic Fortress	A9E89C
36362	Logistics Officer	Monastic Fortress	A9E89C
36363	Supply Box		A9E89C
36364	Detention Camp Warden	Monastic Fortress	A9E89C
36365	Doorman		A9E89C
36366	Doorman		A9E89C
36367	Doorman		A9E89C
36368	Rebel Commander	Monastic Fortress	A9E89C
36369	Decorated Rebel Soldier	Monastic Fortress	A9E89C
36370	Rebel Private	Monastic Fortress	A9E89C
36371	Court Guard	Monastic Fortress	A9E89C
36372	Guard	Monastic Fortress	A9E89C
36373	Main Machine	Control Room	A9E89C
36374	Backup Power Unit	Control Room	A9E89C
36375	Control Unit	Control Room	A9E89C
36376	Power Control Unit	Control Room	A9E89C
36377	Dwarven Gunnery Sergeant		A9E89C
36378	Scout Golem	Control Room	A9E89C
36379	Guard Captain	Guard	A9E89C
36380	Guard	Guard	A9E89C
36381	Guard	Guard	A9E89C
36382	Support Unit Captain	Support Unit	A9E89C
36383	Wizard	Support Unit	A9E89C
36384	Healer	Support Unit	A9E89C
36385	Archer Captain	Archer	A9E89C
36386	Archer	Archer	A9E89C
36387	General	Officer's Barracks	A9E89C
36388	Minister	Officer's Barracks	A9E89C
36389	Ballista	Monastic Fortress	A9E89C
36390	Mercenary Captain		A9E89C
36391	Mercenary Private		A9E89C
36392	Improvised Explosive		A9E89C
36393	Special Envoy	Gludio	A9E89C
36394	Special Envoy	Gludio	A9E89C
36395	Special Envoy	Dion	A9E89C
36396	Special Envoy	Giran	A9E89C
36397	Special Envoy	Oren	A9E89C
36398	Special Envoy	Aden	A9E89C
36399	Special Envoy	Aden	A9E89C
36400	Special Envoy	Innadril	A9E89C
36401	Special Envoy	Goddard	A9E89C
36402	Olympiad Host		A9E89C
36403	Warden	Gludio	A9E89C
36404	Warden	Dion	A9E89C
36405	Warden	Giran	A9E89C
36406	Warden	Oren	A9E89C
36407	Warden	Aden	A9E89C
36408	Warden	Innadril	A9E89C
36409	Warden	Goddard	A9E89C
36410	Warden	Rune	A9E89C
36411	Warden	Schuttgart	A9E89C
36412	Fortress Trap		A9E89C
36413	Fortress Trap		A9E89C
36414	Fortress Trap		A9E89C
36415	Fortress Trap		A9E89C
36416	Fortress Trap		A9E89C
36417	Fortress Trap		A9E89C
36418	Fortress Trap		A9E89C
36419	Fortress Trap		A9E89C
36420	Fortress Trap		A9E89C
36421	Fortress Trap		A9E89C
36422	Fortress Trap		A9E89C
36423	Fortress Trap		A9E89C
36424	Fortress Trap		A9E89C
36425	Fortress Trap		A9E89C
36426	Fortress Trap		A9E89C
36427	Fortress Trap		A9E89C
36428	Fortress Trap		A9E89C
36429	Fortress Trap		A9E89C
36430	Fortress Trap		A9E89C
36431	Fortress Trap		A9E89C
36432	Fortress Trap		A9E89C
36433	Special Envoy	Rune	A9E89C
36434	Special Envoy	Schuttgart	A9E89C
36435	Special Envoy	Gludio	A9E89C
36436	Special Envoy	Dion	A9E89C
36437	Special Envoy	Gludio	A9E89C
36438	Special Envoy	Oren	A9E89C
36439	Special Envoy	Dion	A9E89C
36440	Special Envoy	Giran	A9E89C
36441	Special Envoy	Dion	A9E89C
36442	Special Envoy	Oren	A9E89C
36443	Special Envoy	Oren	A9E89C
36444	Special Envoy	Giran	A9E89C
36445	Special Envoy	Aden	A9E89C
36446	Special Envoy	Oren	A9E89C
36447	Special Envoy	Goddard	A9E89C
36448	Special Envoy	Aden	A9E89C
36449	Special Envoy	Giran	A9E89C
36450	Special Envoy	Innadril	A9E89C
36451	Special Envoy	Giran	A9E89C
36452	Special Envoy	Rune	A9E89C
36453	Special Envoy	Goddard	A9E89C
36454	Special Envoy	Rune	A9E89C
36455	Special Envoy	Schuttgart	A9E89C
36456	Manor Manager	Aden	A9E89C
36457	Wyvern Manager	Shanty Fortress	A9E89C
36458	Wyvern Manager	Southern Fortress	A9E89C
36459	Wyvern Manager	Hive Fortress	A9E89C
36460	Wyvern Manager	Valley Fortress	A9E89C
36461	Wyvern Manager	Ivory Fortress	A9E89C
36462	Wyvern Manager	Narsell Fortress	A9E89C
36463	Wyvern Manager	Bayou Fortress	A9E89C
36464	Wyvern Manager	White Sands Fortress	A9E89C
36465	Wyvern Manager	Borderland Fortress	A9E89C
36466	Wyvern Manager	Swamp Fortress	A9E89C
36467	Wyvern Manager	Archaic Fortress	A9E89C
36468	Wyvern Manager	Floran Fortress	A9E89C
36469	Wyvern Manager	Cloud Mountain	A9E89C
36470	Wyvern Manager	Tanor Fortress	A9E89C
36471	Wyvern Manager	Dragonspine Fortress	A9E89C
36472	Wyvern Manager	Antharas' Fortress	A9E89C
36473	Wyvern Manager	Western Fortress	A9E89C
36474	Wyvern Manager	Hunter's Fortress	A9E89C
36475	Wyvern Manager	Aaru Fortress	A9E89C
36476	Wyvern Manager	Demon Fortress	A9E89C
36477	Wyvern Manager	Monastic Fortress	A9E89C
36478	Mickey	Pet Trader	A9E89C
14001	Reanimated Man		A9E89C
14002	Reanimated Man		A9E89C
14003	Reanimated Man		A9E89C
14004	Reanimated Man		A9E89C
14005	Reanimated Man		A9E89C
14006	Reanimated Man		A9E89C
14007	Reanimated Man		A9E89C
14008	Reanimated Man		A9E89C
14009	Reanimated Man		A9E89C
14010	Reanimated Man		A9E89C
14011	Reanimated Man		A9E89C
14012	Reanimated Man		A9E89C
14013	Reanimated Man		A9E89C
14014	Reanimated Man		A9E89C
14015	Reanimated Man		A9E89C
14016	Reanimated Man		A9E89C
14017	Reanimated Man		A9E89C
14018	Reanimated Man		A9E89C
14019	Reanimated Man		A9E89C
14020	Reanimated Man		A9E89C
14021	Reanimated Man		A9E89C
14022	Reanimated Man		A9E89C
14023	Reanimated Man		A9E89C
14024	Reanimated Man		A9E89C
14025	Reanimated Man		A9E89C
14026	Reanimated Man		A9E89C
14027	Reanimated Man		A9E89C
14028	Reanimated Man		A9E89C
14029	Reanimated Man		A9E89C
14030	Reanimated Man		A9E89C
14031	Reanimated Man		A9E89C
14032	Reanimated Man		A9E89C
14033	Reanimated Man		A9E89C
14034	Reanimated Man		A9E89C
14035	Reanimated Man		A9E89C
14036	Reanimated Man		A9E89C
14037	Reanimated Man		A9E89C
14038	Corrupted Man		A9E89C
14039	Corrupted Man		A9E89C
14040	Corrupted Man		A9E89C
14041	Corrupted Man		A9E89C
14042	Corrupted Man		A9E89C
14043	Corrupted Man		A9E89C
14044	Corrupted Man		A9E89C
14045	Corrupted Man		A9E89C
14046	Corrupted Man		A9E89C
14047	Corrupted Man		A9E89C
14048	Corrupted Man		A9E89C
14049	Corrupted Man		A9E89C
14050	Corrupted Man		A9E89C
14051	Corrupted Man		A9E89C
14052	Corrupted Man		A9E89C
14053	Corrupted Man		A9E89C
14054	Corrupted Man		A9E89C
14055	Corrupted Man		A9E89C
14056	Corrupted Man		A9E89C
14057	Corrupted Man		A9E89C
14058	Corrupted Man		A9E89C
14059	Corrupted Man		A9E89C
14060	Corrupted Man		A9E89C
14061	Corrupted Man		A9E89C
14062	Corrupted Man		A9E89C
14063	Corrupted Man		A9E89C
14064	Corrupted Man		A9E89C
14065	Corrupted Man		A9E89C
14066	Corrupted Man		A9E89C
14067	Corrupted Man		A9E89C
14068	Corrupted Man		A9E89C
14069	Corrupted Man		A9E89C
14070	Corrupted Man		A9E89C
14071	Corrupted Man		A9E89C
14072	Corrupted Man		A9E89C
14073	Corrupted Man		A9E89C
14074	Cursed Man		A9E89C
14075	Cursed Man		A9E89C
14076	Cursed Man		A9E89C
14077	Cursed Man		A9E89C
14078	Cursed Man		A9E89C
14079	Cursed Man		A9E89C
14080	Cursed Man		A9E89C
14081	Cursed Man		A9E89C
14082	Cursed Man		A9E89C
14083	Cursed Man		A9E89C
14084	Cursed Man		A9E89C
14085	Cursed Man		A9E89C
14086	Cursed Man		A9E89C
14087	Cursed Man		A9E89C
14088	Cursed Man		A9E89C
14089	Cursed Man		A9E89C
14090	Cursed Man		A9E89C
14091	Cursed Man		A9E89C
14092	Cursed Man		A9E89C
14093	Cursed Man		A9E89C
14094	Cursed Man		A9E89C
14095	Cursed Man		A9E89C
14096	Cursed Man		A9E89C
14097	Cursed Man		A9E89C
14098	Cursed Man		A9E89C
14099	Cursed Man		A9E89C
14100	Cursed Man		A9E89C
14101	Cursed Man		A9E89C
14102	Cursed Man		A9E89C
14103	Cursed Man		A9E89C
14104	Cursed Man		A9E89C
14105	Cursed Man		A9E89C
14106	Cursed Man		A9E89C
14107	Cursed Man		A9E89C
14108	Cursed Man		A9E89C
14109	Cursed Man		A9E89C
